Date,Price
2013-04-10,2.0725
2013-04-09,2.057
2013-04-08,2.0539
2013-04-05,2.0518
2013-04-03,2.069
2013-04-02,2.0788
2013-03-28,2.0736
2013-03-27,2.0729
2013-03-26,2.0685
2013-03-25,2.0625
2013-03-22,2.0591
2013-03-21,2.0576
2013-03-20,2.0634
2013-03-19,2.0571
2013-03-18,2.0596
2013-03-15,2.0734
2013-03-14,2.0738
2013-03-13,2.0716
2013-03-12,2.0735
2013-03-11,2.0828
2013-03-08,2.0834
2013-03-07,2.0747
2013-03-06,2.0745
2013-03-05,2.0667
2013-03-04,2.0536
2013-03-01,2.0641
2013-02-28,2.0655
2013-02-27,2.0534
2013-02-26,2.0428
2013-02-25,2.0513
2013-02-22,2.0598
2013-02-21,2.0538
2013-02-20,2.078
2013-02-19,2.0754
2013-02-18,2.071
2013-02-15,2.0744
2013-02-14,2.0713
2013-02-08,2.0638
2013-02-07,2.0568
2013-02-06,2.0619
2013-02-05,2.0571
2013-02-04,2.064
2013-02-01,2.0723
2013-01-31,2.0641
2013-01-30,2.0685
2013-01-29,2.0652
2013-01-28,2.0592
2013-01-25,2.0643
2013-01-24,2.0623
2013-01-23,2.0598
2013-01-22,2.0609
2013-01-21,2.0566
2013-01-18,2.0573
2013-01-17,2.0509
2013-01-16,2.0476
2013-01-15,2.0507
2013-01-14,2.0492
2013-01-11,2.0467
2013-01-10,2.043
2013-01-09,2.0397
2013-01-08,2.0342
2013-01-07,2.0384
2013-01-04,2.0394
2013-01-03,2.0392
2013-01-02,2.0424
2012-12-31,2.0128
2012-12-28,2.0082
2012-12-27,2.0115
2012-12-24,2.0099
2012-12-21,2.01
2012-12-20,2.0183
2012-12-19,2.0161
2012-12-18,2.0098
2012-12-17,2.0069
2012-12-14,2.0097
2012-12-13,2.0081
2012-12-12,2.0107
2012-12-11,2.0061
2012-12-10,1.9999
2012-12-07,2.0003
2012-12-06,2.0004
2012-12-05,1.9994
2012-12-04,1.9893
2012-12-03,1.9887
2012-11-30,1.9916
2012-11-29,1.9878
2012-11-28,1.9739
2012-11-27,1.9759
2012-11-26,1.9725
2012-11-23,1.9748
2012-11-22,1.961
2012-11-21,1.9519
2012-11-20,1.9483
2012-11-19,1.9471
2012-11-16,1.9297
2012-11-15,1.9285
2012-11-14,1.938
2012-11-13,1.9402
2012-11-12,1.9462
2012-11-09,1.9468
2012-11-08,1.9472
2012-11-07,1.9645
2012-11-06,1.9698
2012-11-05,1.9648
2012-11-02,1.9701
2012-11-01,1.9666
2012-10-31,1.958
2012-10-30,1.9532
2012-10-29,1.9498
2012-10-26,1.9532
2012-10-25,1.9596
2012-10-24,1.9576
2012-10-22,1.9641
2012-10-19,1.9646
2012-10-18,1.974
2012-10-17,1.9738
2012-10-16,1.9661
2012-10-15,1.9557
2012-10-12,1.9534
2012-10-11,1.9527
2012-10-10,1.951
2012-10-09,1.9578
2012-10-08,1.9649
2012-10-05,1.9754
2012-10-04,1.9678
2012-10-03,1.9631
2012-09-28,1.9556
2012-09-27,1.953
2012-09-26,1.9407
2012-09-25,1.9508
2012-09-24,1.9547
2012-09-21,1.9548
2012-09-20,1.9521
2012-09-19,1.9624
2012-09-18,1.9559
2012-09-17,1.9601
2012-09-14,1.9633
2012-09-13,1.9399
2012-09-12,1.9333
2012-09-11,1.9239
2012-09-10,1.9221
2012-09-07,1.9192
2012-09-06,1.9012
2012-09-05,1.8849
2012-09-04,1.892
2012-09-03,1.8975
2012-08-31,1.8902
2012-08-30,1.8872
2012-08-29,1.8974
2012-08-28,1.8935
2012-08-27,1.896
2012-08-24,1.8969
2012-08-23,1.8997
2012-08-22,1.8921
2012-08-21,1.8967
2012-08-20,1.8936
2012-08-17,1.8945
2012-08-16,1.8871
2012-08-15,1.8869
2012-08-14,1.8927
2012-08-13,1.8867
2012-08-10,1.8884
2012-08-09,1.8951
2012-08-08,1.8869
2012-08-07,1.8901
2012-08-06,1.8862
2012-08-03,1.8709
2012-08-02,1.8629
2012-08-01,1.8749
2012-07-31,1.8731
2012-07-30,1.8701
2012-07-27,1.8604
2012-07-26,1.8368
2012-07-25,1.823
2012-07-24,1.8263
2012-07-23,1.8326
2012-07-20,1.8577
2012-07-19,1.8633
2012-07-18,1.8498
2012-07-17,1.8477
2012-07-16,1.8342
2012-07-13,1.834
2012-07-12,1.8229
2012-07-11,1.8371
2012-07-10,1.8367
2012-07-09,1.8361
2012-07-06,1.8483
2012-07-05,1.8586
2012-07-04,1.8583
2012-07-03,1.8529
2012-06-29,1.8308
2012-06-28,1.8027
2012-06-27,1.8065
2012-06-26,1.7949
2012-06-25,1.7901
2012-06-22,1.804
2012-06-21,1.8141
2012-06-20,1.8332
2012-06-19,1.8308
2012-06-18,1.8248
2012-06-15,1.8125
2012-06-14,1.8004
2012-06-13,1.8004
2012-06-12,1.7986
2012-06-11,1.8004
2012-06-08,1.7898
2012-06-07,1.7952
2012-06-06,1.7826
2012-06-05,1.7606
2012-06-04,1.7562
2012-06-01,1.7717
2012-05-31,1.7895
2012-05-30,1.7904
2012-05-29,1.8074
2012-05-28,1.7944
2012-05-25,1.7901
2012-05-24,1.7908
2012-05-23,1.7923
2012-05-22,1.807
2012-05-21,1.7969
2012-05-18,1.7847
2012-05-17,1.8026
2012-05-16,1.8089
2012-05-15,1.8361
2012-05-14,1.8378
2012-05-11,1.8531
2012-05-10,1.8627
2012-05-09,1.8616
2012-05-08,1.8734
2012-05-07,1.8776
2012-05-04,1.8953
2012-05-03,1.9093
2012-05-02,1.9147
2012-04-30,1.91
2012-04-27,1.9033
2012-04-26,1.9021
2012-04-25,1.8924
2012-04-24,1.8831
2012-04-23,1.8812
2012-04-20,1.8973
2012-04-19,1.8984
2012-04-18,1.8964
2012-04-17,1.8917
2012-04-16,1.8798
2012-04-13,1.8863
2012-04-12,1.8869
2012-04-11,1.8751
2012-04-10,1.8744
2012-04-05,1.8957
2012-04-03,1.9167
2012-04-02,1.914
2012-03-30,1.9042
2012-03-29,1.9006
2012-03-28,1.9102
2012-03-27,1.9173
2012-03-26,1.9049
2012-03-23,1.8964
2012-03-22,1.8992
2012-03-21,1.9053
2012-03-20,1.9111
2012-03-19,1.9188
2012-03-16,1.9155
2012-03-15,1.9144
2012-03-14,1.9142
2012-03-13,1.9148
2012-03-12,1.8965
2012-03-09,1.901
2012-03-08,1.8928
2012-03-07,1.8725
2012-03-06,1.8743
2012-03-05,1.8995
2012-03-02,1.9067
2012-03-01,1.9075
2012-02-29,1.9106
2012-02-28,1.9051
2012-02-27,1.8943
2012-02-24,1.8982
2012-02-23,1.8937
2012-02-22,1.897
2012-02-21,1.8974
2012-02-20,1.8969
2012-02-17,1.8943
2012-02-16,1.8827
2012-02-15,1.8858
2012-02-14,1.8742
2012-02-13,1.8777
2012-02-10,1.8685
2012-02-09,1.8794
2012-02-08,1.8796
2012-02-07,1.8693
2012-02-06,1.8664
2012-02-03,1.8671
2012-02-02,1.857
2012-02-01,1.8457
2012-01-31,1.843
2012-01-30,1.8336
2012-01-27,1.843
2012-01-26,1.8387
2012-01-20,1.8264
2012-01-19,1.8236
2012-01-18,1.8104
2012-01-17,1.8047
2012-01-16,1.7866
2012-01-13,1.7953
2012-01-12,1.7918
2012-01-11,1.7949
2012-01-10,1.7917
2012-01-09,1.7792
2012-01-06,1.776
2012-01-05,1.7878
2012-01-04,1.7919
2012-01-03,1.789
2011-12-30,1.767
2011-12-29,1.7669
2011-12-28,1.7655
2011-12-23,1.7737
2011-12-22,1.7632
2011-12-21,1.7621
2011-12-20,1.7465
2011-12-19,1.734
2011-12-16,1.7465
2011-12-15,1.7379
2011-12-14,1.7443
2011-12-13,1.7591
2011-12-12,1.7691
2011-12-09,1.7753
2011-12-08,1.7833
2011-12-07,1.7961
2011-12-06,1.7872
2011-12-05,1.7976
2011-12-02,1.7894
2011-12-01,1.7881
2011-11-30,1.7607
2011-11-29,1.7449
2011-11-28,1.735
2011-11-25,1.7079
2011-11-24,1.7177
2011-11-23,1.7197
2011-11-22,1.7414
2011-11-21,1.7426
2011-11-18,1.7645
2011-11-17,1.7748
2011-11-16,1.7836
2011-11-15,1.8012
2011-11-14,1.8067
2011-11-11,1.7997
2011-11-10,1.7815
2011-11-09,1.8086
2011-11-08,1.817
2011-11-07,1.8085
2011-11-04,1.8113
2011-11-03,1.7947
2011-11-02,1.7998
2011-11-01,1.7872
2011-10-31,1.8129
2011-10-28,1.841
2011-10-27,1.8295
2011-10-26,1.7923
2011-10-25,1.7873
2011-10-24,1.7904
2011-10-21,1.7602
2011-10-20,1.7472
2011-10-19,1.7585
2011-10-18,1.752
2011-10-17,1.768
2011-10-14,1.7628
2011-10-13,1.7599
2011-10-12,1.7523
2011-10-11,1.7388
2011-10-10,1.7252
2011-10-07,1.7062
2011-10-06,1.6928
2011-10-04,1.6453
2011-10-03,1.6608
2011-09-30,1.6971
2011-09-28,1.7168
2011-09-27,1.7214
2011-09-26,1.6873
2011-09-23,1.6964
2011-09-22,1.7059
2011-09-21,1.7569
2011-09-20,1.7706
2011-09-19,1.7704
2011-09-16,1.7927
2011-09-15,1.7831
2011-09-14,1.7651
2011-09-12,1.7621
2011-09-09,1.7874
2011-09-08,1.8071
2011-09-07,1.8115
2011-09-06,1.7899
2011-09-05,1.7929
2011-09-02,1.8181
2011-09-01,1.838
2011-08-31,1.8422
2011-08-30,1.8248
2011-08-29,1.8141
2011-08-26,1.7889
2011-08-25,1.7874
2011-08-24,1.789
2011-08-23,1.7931
2011-08-22,1.7684
2011-08-19,1.771
2011-08-18,1.801
2011-08-17,1.8326
2011-08-16,1.8293
2011-08-15,1.8285
2011-08-12,1.8082
2011-08-11,1.8022
2011-08-10,1.7884
2011-08-09,1.7918
2011-08-08,1.7992
2011-08-05,1.8419
2011-08-04,1.8764
2011-08-03,1.9098
2011-08-02,1.9205
2011-08-01,1.9429
2011-07-29,1.9358
2011-07-28,1.9455
2011-07-27,1.9489
2011-07-26,1.9566
2011-07-25,1.9478
2011-07-22,1.9547
2011-07-21,1.9402
2011-07-20,1.9309
2011-07-19,1.9224
2011-07-18,1.9115
2011-07-15,1.9181
2011-07-14,1.9172
2011-07-13,1.9173
2011-07-12,1.9041
2011-07-11,1.9253
2011-07-08,1.9454
2011-07-07,1.9473
2011-07-06,1.9416
2011-07-05,1.9433
2011-07-04,1.9462
2011-06-30,1.9268
2011-06-29,1.9065
2011-06-28,1.8923
2011-06-27,1.8819
2011-06-24,1.8844
2011-06-23,1.8825
2011-06-22,1.8921
2011-06-21,1.8917
2011-06-20,1.874
2011-06-17,1.8776
2011-06-16,1.8807
2011-06-15,1.8943
2011-06-14,1.9026
2011-06-13,1.8921
2011-06-10,1.8944
2011-06-09,1.9104
2011-06-08,1.9079
2011-06-07,1.916
2011-06-03,1.9207
2011-06-02,1.9269
2011-06-01,1.9379
2011-05-31,1.944
2011-05-30,1.9258
2011-05-27,1.9249
2011-05-26,1.9132
2011-05-25,1.9011
2011-05-24,1.9004
2011-05-23,1.8986
2011-05-20,1.9262
2011-05-19,1.9258
2011-05-18,1.9224
2011-05-17,1.9094
2011-05-16,1.9132
2011-05-13,1.9282
2011-05-12,1.9245
2011-05-11,1.938
2011-05-09,1.9319
2011-05-06,1.9239
2011-05-05,1.9292
2011-05-04,1.9309
2011-05-03,1.9436
2011-04-29,1.9477
2011-04-28,1.947
2011-04-27,1.9406
2011-04-26,1.9375
2011-04-21,1.9369
2011-04-20,1.9237
2011-04-19,1.9016
2011-04-18,1.9043
2011-04-15,1.9166
2011-04-14,1.9145
2011-04-13,1.915
2011-04-12,1.9034
2011-04-11,1.9215
2011-04-08,1.9263
2011-04-07,1.9219
2011-04-06,1.925
2011-04-04,1.9168
2011-04-01,1.906
2011-03-31,1.8998
2011-03-30,1.8948
2011-03-29,1.8821
2011-03-28,1.877
2011-03-25,1.8856
2011-03-24,1.8771
2011-03-23,1.87
2011-03-22,1.8661
2011-03-21,1.8584
2011-03-18,1.839
2011-03-17,1.8356
2011-03-16,1.8359
2011-03-15,1.8346
2011-03-14,1.8632
2011-03-11,1.8687
2011-03-10,1.8774
2011-03-09,1.8925
2011-03-08,1.8958
2011-03-07,1.8866
2011-03-04,1.8966
2011-03-03,1.8926
2011-03-02,1.8768
2011-03-01,1.8837
2011-02-28,1.8805
2011-02-25,1.8723
2011-02-24,1.8547
2011-02-23,1.8649
2011-02-22,1.8715
2011-02-21,1.8962
2011-02-18,1.8992
2011-02-17,1.8932
2011-02-16,1.8897
2011-02-15,1.8767
2011-02-14,1.8809
2011-02-11,1.8717
2011-02-10,1.8751
2011-02-09,1.8919
2011-02-08,1.9043
2011-02-07,1.9051
2011-02-02,1.9131
2011-02-01,1.8978
2011-01-31,1.8861
2011-01-28,1.8897
2011-01-27,1.903
2011-01-26,1.9012
2011-01-25,1.9007
2011-01-24,1.8995
2011-01-21,1.8957
2011-01-20,1.9002
2011-01-19,1.9136
2011-01-18,1.9141
2011-01-17,1.9068
2011-01-14,1.9127
2011-01-13,1.9048
2011-01-12,1.903
2011-01-11,1.8922
2011-01-10,1.8839
2011-01-07,1.8881
2011-01-06,1.8965
2011-01-05,1.8961
2011-01-04,1.8969
2011-01-03,1.8889
2010-12-31,1.8747
2010-12-30,1.8749
2010-12-29,1.869
2010-12-28,1.8603
2010-12-24,1.8616
2010-12-23,1.8635
2010-12-22,1.861
2010-12-21,1.8547
2010-12-20,1.8425
2010-12-17,1.8465
2010-12-16,1.8427
2010-12-15,1.8493
2010-12-14,1.864
2010-12-13,1.8551
2010-12-10,1.853
2010-12-09,1.8546
2010-12-08,1.8475
2010-12-07,1.8554
2010-12-06,1.8539
2010-12-03,1.8474
2010-12-02,1.8465
2010-12-01,1.8276
2010-11-30,1.8081
2010-11-29,1.8169
2010-11-26,1.8177
2010-11-25,1.8279
2010-11-24,1.8259
2010-11-23,1.8175
2010-11-22,1.849
2010-11-19,1.8498
2010-11-18,1.8453
2010-11-17,1.824
2010-11-16,1.8365
2010-11-15,1.8512
2010-11-12,1.8565
2010-11-11,1.8758
2010-11-10,1.8791
2010-11-09,1.8838
2010-11-08,1.8892
2010-11-05,1.8897
2010-11-04,1.8772
2010-11-03,1.859
2010-11-02,1.8491
2010-11-01,1.8429
2010-10-29,1.8259
2010-10-28,1.8244
2010-10-27,1.8215
2010-10-26,1.839
2010-10-25,1.8453
2010-10-22,1.8366
2010-10-21,1.8348
2010-10-20,1.8299
2010-10-19,1.831
2010-10-18,1.8335
2010-10-15,1.8409
2010-10-14,1.8476
2010-10-13,1.8391
2010-10-12,1.8276
2010-10-11,1.8336
2010-10-08,1.8287
2010-10-07,1.8272
2010-10-06,1.8255
2010-10-05,1.8146
2010-10-04,1.8077
2010-09-30,1.8012
2010-09-29,1.8018
2010-09-28,1.7922
2010-09-27,1.7978
2010-09-24,1.7898
2010-09-22,1.7832
2010-09-21,1.7764
2010-09-20,1.7766
2010-09-17,1.7675
2010-09-16,1.7605
2010-09-15,1.7637
2010-09-14,1.7561
2010-09-13,1.7509
2010-09-10,1.7357
2010-09-09,1.731
2010-09-08,1.7249
2010-09-07,1.7263
2010-09-06,1.7333
2010-09-03,1.7235
2010-09-02,1.7128
2010-09-01,1.7045
2010-08-31,1.684
2010-08-30,1.6861
2010-08-27,1.6853
2010-08-26,1.6797
2010-08-25,1.6784
2010-08-24,1.6809
2010-08-23,1.6914
2010-08-20,1.6934
2010-08-19,1.6976
2010-08-18,1.7013
2010-08-17,1.7008
2010-08-16,1.6908
2010-08-13,1.69
2010-08-12,1.688
2010-08-11,1.6986
2010-08-10,1.7156
2010-08-09,1.7276
2010-08-06,1.7205
2010-08-05,1.719
2010-08-04,1.7205
2010-08-03,1.7184
2010-08-02,1.7126
2010-07-30,1.6913
2010-07-29,1.692
2010-07-28,1.6869
2010-07-27,1.6871
2010-07-26,1.6801
2010-07-23,1.6739
2010-07-22,1.6651
2010-07-21,1.653
2010-07-20,1.6523
2010-07-19,1.645
2010-07-16,1.6468
2010-07-15,1.6536
2010-07-14,1.6594
2010-07-13,1.6534
2010-07-12,1.6454
2010-07-09,1.6488
2010-07-08,1.6408
2010-07-07,1.6286
2010-07-06,1.6177
2010-07-05,1.604
2010-07-02,1.6045
2010-06-30,1.6089
2010-06-29,1.613
2010-06-28,1.6383
2010-06-25,1.6344
2010-06-24,1.6391
2010-06-23,1.6466
2010-06-22,1.6514
2010-06-21,1.6609
2010-06-18,1.6463
2010-06-17,1.64
2010-06-15,1.6318
2010-06-14,1.6213
2010-06-11,1.6122
2010-06-10,1.6004
2010-06-09,1.5837
2010-06-08,1.5837
2010-06-07,1.5815
2010-06-04,1.6033
2010-06-03,1.6166
2010-06-02,1.6013
2010-06-01,1.5929
2010-05-31,1.6096
2010-05-28,1.6075
2010-05-27,1.6012
2010-05-26,1.5749
2010-05-25,1.5674
2010-05-24,1.598
2010-05-20,1.5943
2010-05-19,1.615
2010-05-18,1.637
2010-05-17,1.6353
2010-05-14,1.6504
2010-05-13,1.67
2010-05-12,1.6646
2010-05-11,1.6571
2010-05-10,1.6659
2010-05-07,1.6247
2010-05-06,1.6438
2010-05-05,1.6709
2010-05-04,1.6893
2010-05-03,1.7053
2010-04-30,1.7081
2010-04-29,1.7072
2010-04-28,1.7052
2010-04-27,1.7182
2010-04-26,1.7373
2010-04-23,1.7265
2010-04-22,1.7242
2010-04-21,1.7292
2010-04-20,1.7283
2010-04-19,1.7172
2010-04-16,1.7307
2010-04-15,1.7449
2010-04-14,1.7421
2010-04-13,1.7323
2010-04-12,1.7351
2010-04-09,1.7324
2010-04-08,1.7205
2010-04-07,1.7276
2010-04-01,1.7147
2010-03-31,1.6979
2010-03-30,1.7067
2010-03-29,1.7051
2010-03-26,1.696
2010-03-25,1.6903
2010-03-24,1.694
2010-03-23,1.6979
2010-03-22,1.6921
2010-03-19,1.6976
2010-03-18,1.6945
2010-03-17,1.697
2010-03-16,1.6797
2010-03-15,1.6748
2010-03-12,1.6775
2010-03-11,1.675
2010-03-10,1.6704
2010-03-09,1.6685
2010-03-08,1.668
2010-03-05,1.656
2010-03-04,1.6433
2010-03-03,1.6437
2010-03-02,1.6399
2010-03-01,1.6367
2010-02-26,1.6226
2010-02-25,1.616
2010-02-24,1.6201
2010-02-23,1.622
2010-02-22,1.6234
2010-02-19,1.6098
2010-02-18,1.6217
2010-02-17,1.6257
2010-02-12,1.606
2010-02-11,1.6067
2010-02-10,1.5988
2010-02-09,1.5931
2010-02-08,1.5821
2010-02-05,1.587
2010-02-04,1.609
2010-02-03,1.6334
2010-02-02,1.6243
2010-02-01,1.6138
2010-01-29,1.6096
2010-01-28,1.6175
2010-01-27,1.6179
2010-01-26,1.6253
2010-01-25,1.6382
2010-01-22,1.6411
2010-01-21,1.6565
2010-01-20,1.6775
2010-01-19,1.6926
2010-01-18,1.688
2010-01-15,1.6894
2010-01-14,1.6933
2010-01-13,1.6839
2010-01-12,1.6919
2010-01-11,1.6958
2010-01-08,1.6887
2010-01-07,1.6875
2010-01-06,1.6888
2010-01-05,1.6862
2010-01-04,1.6725
2009-12-31,1.6612
2009-12-30,1.6557
2009-12-29,1.6574
2009-12-28,1.6562
2009-12-24,1.6536
2009-12-23,1.6446
2009-12-22,1.6396
2009-12-21,1.6361
2009-12-18,1.6341
2009-12-17,1.6398
2009-12-16,1.6519
2009-12-15,1.6546
2009-12-14,1.6611
2009-12-11,1.6534
2009-12-10,1.6485
2009-12-09,1.6506
2009-12-08,1.6568
2009-12-07,1.6658
2009-12-04,1.672
2009-12-03,1.6722
2009-12-02,1.6677
2009-12-01,1.6603
2009-11-30,1.6459
2009-11-27,1.6289
2009-11-26,1.6536
2009-11-25,1.6621
2009-11-24,1.6535
2009-11-23,1.6564
2009-11-20,1.6442
2009-11-19,1.65
2009-11-18,1.6608
2009-11-17,1.6626
2009-11-16,1.6642
2009-11-13,1.6445
2009-11-12,1.6439
2009-11-11,1.6491
2009-11-10,1.6412
2009-11-09,1.6415
2009-11-06,1.6235
2009-11-05,1.615
2009-11-04,1.6065
2009-11-03,1.5971
2009-11-02,1.6004
2009-10-30,1.602
2009-10-29,1.6059
2009-10-28,1.6061
2009-10-27,1.6275
2009-10-23,1.6475
2009-10-22,1.6459
2009-10-21,1.6493
2009-10-20,1.6517
2009-10-19,1.6487
2009-10-16,1.6402
2009-10-15,1.6475
2009-10-14,1.6446
2009-10-13,1.6244
2009-10-12,1.6225
2009-10-09,1.6232
2009-10-08,1.6226
2009-10-07,1.6137
2009-10-06,1.605
2009-10-05,1.5887
2009-10-02,1.5823
2009-09-30,1.6038
2009-09-29,1.6
2009-09-28,1.5914
2009-09-25,1.5911
2009-09-24,1.599
2009-09-23,1.6109
2009-09-22,1.6113
2009-09-21,1.6022
2009-09-18,1.608
2009-09-17,1.612
2009-09-16,1.6055
2009-09-15,1.5873
2009-09-14,1.5881
2009-09-11,1.5909
2009-09-10,1.5858
2009-09-09,1.5722
2009-09-08,1.5686
2009-09-07,1.5587
2009-09-04,1.5499
2009-09-03,1.5373
2009-09-02,1.5242
2009-09-01,1.5355
2009-08-31,1.5387
2009-08-28,1.5499
2009-08-27,1.5495
2009-08-26,1.5532
2009-08-25,1.5516
2009-08-24,1.5536
2009-08-21,1.5431
2009-08-20,1.5323
2009-08-19,1.5146
2009-08-18,1.5169
2009-08-17,1.5125
2009-08-14,1.54
2009-08-13,1.5394
2009-08-12,1.53
2009-08-11,1.5317
2009-08-10,1.5378
2009-08-07,1.5374
2009-08-06,1.5473
2009-08-05,1.5459
2009-08-04,1.554
2009-08-03,1.5532
2009-07-31,1.5316
2009-07-30,1.5203
2009-07-29,1.5115
2009-07-28,1.5208
2009-07-27,1.516
2009-07-24,1.5044
2009-07-23,1.4999
2009-07-22,1.4819
2009-07-21,1.4826
2009-07-20,1.4766
2009-07-17,1.4567
2009-07-16,1.4494
2009-07-15,1.4413
2009-07-14,1.42
2009-07-13,1.4054
2009-07-10,1.4045
2009-07-09,1.4088
2009-07-08,1.4002
2009-07-07,1.4056
2009-07-06,1.4104
2009-07-03,1.4164
2009-07-02,1.4181
2009-06-30,1.4284
2009-06-29,1.432
2009-06-26,1.4275
2009-06-25,1.4175
2009-06-24,1.4099
2009-06-23,1.3922
2009-06-22,1.4023
2009-06-19,1.4105
2009-06-18,1.4045
2009-06-17,1.4037
2009-06-16,1.4091
2009-06-15,1.4189
2009-06-12,1.4403
2009-06-11,1.4394
2009-06-10,1.4403
2009-06-09,1.4218
2009-06-08,1.4232
2009-06-05,1.4401
2009-06-04,1.4366
2009-06-03,1.4425
2009-06-02,1.4404
2009-06-01,1.4511
2009-05-29,1.4197
2009-05-27,1.4059
2009-05-26,1.395
2009-05-25,1.3896
2009-05-22,1.3847
2009-05-21,1.3843
2009-05-20,1.3899
2009-05-19,1.3894
2009-05-18,1.3731
2009-05-15,1.3582
2009-05-14,1.3491
2009-05-13,1.3558
2009-05-12,1.3606
2009-05-11,1.3607
2009-05-08,1.3625
2009-05-07,1.3529
2009-05-06,1.35
2009-05-05,1.3336
2009-05-04,1.3266
2009-04-30,1.3006
2009-04-29,1.2768
2009-04-28,1.2551
2009-04-27,1.2656
2009-04-24,1.2778
2009-04-23,1.2645
2009-04-22,1.2531
2009-04-21,1.2547
2009-04-20,1.2545
2009-04-17,1.2669
2009-04-16,1.2668
2009-04-15,1.2585
2009-04-14,1.2579
2009-04-09,1.2463
2009-04-08,1.2241
2009-04-07,1.2304
2009-04-06,1.2424
2009-04-03,1.2392
2009-04-02,1.2383
2009-04-01,1.2052
2009-03-31,1.1948
2009-03-30,1.1858
2009-03-27,1.2147
2009-03-26,1.2207
2009-03-25,1.2095
2009-03-24,1.213
2009-03-23,1.2162
2009-03-20,1.1817
2009-03-19,1.1837
2009-03-18,1.1688
2009-03-17,1.1599
2009-03-16,1.1525
2009-03-13,1.1435
2009-03-12,1.1309
2009-03-11,1.1192
2009-03-10,1.1137
2009-03-09,1.0979
2009-03-06,1.1097
2009-03-05,1.1109
2009-03-04,1.1236
2009-03-03,1.1099
2009-03-02,1.1111
2009-02-27,1.1435
2009-02-26,1.1488
2009-02-25,1.1568
2009-02-24,1.1546
2009-02-23,1.1615
2009-02-20,1.1561
2009-02-19,1.1704
2009-02-18,1.1719
2009-02-17,1.1724
2009-02-16,1.1905
2009-02-13,1.2044
2009-02-12,1.2012
2009-02-11,1.2051
2009-02-10,1.2065
2009-02-09,1.2173
2009-02-06,1.2148
2009-02-05,1.1993
2009-02-04,1.1994
2009-02-03,1.1911
2009-02-02,1.1874
2009-01-30,1.1994
2009-01-29,1.2037
2009-01-23,1.1799
2009-01-22,1.1836
2009-01-21,1.1825
2009-01-20,1.1814
2009-01-19,1.2096
2009-01-16,1.2079
2009-01-15,1.2002
2009-01-14,1.2171
2009-01-13,1.2278
2009-01-12,1.2396
2009-01-09,1.2562
2009-01-08,1.257
2009-01-07,1.2739
2009-01-06,1.2843
2009-01-05,1.2878
2009-01-02,1.2739
2008-12-31,1.2585
2008-12-30,1.2515
2008-12-29,1.2442
2008-12-24,1.2331
2008-12-23,1.2333
2008-12-22,1.2479
2008-12-19,1.2633
2008-12-18,1.2704
2008-12-17,1.2617
2008-12-16,1.2425
2008-12-15,1.2227
2008-12-12,1.2106
2008-12-11,1.2264
2008-12-10,1.2269
2008-12-09,1.2006
2008-12-08,1.2008
2008-12-05,1.1646
2008-12-04,1.1593
2008-12-03,1.1692
2008-12-02,1.1596
2008-12-01,1.1656
2008-11-28,1.1911
2008-11-27,1.179
2008-11-26,1.1683
2008-11-25,1.1497
2008-11-24,1.1311
2008-11-21,1.1119
2008-11-20,1.1007
2008-11-19,1.1342
2008-11-18,1.1579
2008-11-17,1.1665
2008-11-14,1.1829
2008-11-13,1.1807
2008-11-12,1.1855
2008-11-11,1.2064
2008-11-10,1.2334
2008-11-07,1.2248
2008-11-06,1.2135
2008-11-05,1.2583
2008-11-04,1.2551
2008-11-03,1.2422
2008-10-31,1.2257
2008-10-30,1.2248
2008-10-29,1.1694
2008-10-28,1.1532
2008-10-27,1.1106
2008-10-24,1.158
2008-10-23,1.1926
2008-10-22,1.2103
2008-10-21,1.2537
2008-10-20,1.2653
2008-10-17,1.242
2008-10-16,1.2487
2008-10-15,1.2769
2008-10-14,1.3284
2008-10-13,1.3061
2008-10-10,1.2447
2008-10-09,1.2905
2008-10-08,1.3025
2008-10-06,1.3633
2008-10-03,1.4047
2008-10-02,1.4123
2008-09-30,1.4328
2008-09-29,1.4146
2008-09-26,1.4684
2008-09-25,1.4778
2008-09-24,1.4691
2008-09-23,1.477
2008-09-22,1.4985
2008-09-19,1.499
2008-09-18,1.4515
2008-09-17,1.4555
2008-09-16,1.4832
2008-09-12,1.5215
2008-09-11,1.5108
2008-09-10,1.5261
2008-09-09,1.5307
2008-09-08,1.5553
2008-09-05,1.5325
2008-09-04,1.5459
2008-09-03,1.5638
2008-09-02,1.5756
2008-09-01,1.5849
2008-08-29,1.5966
2008-08-28,1.5915
2008-08-27,1.5912
2008-08-26,1.5805
2008-08-25,1.5826
2008-08-21,1.5768
2008-08-20,1.5876
2008-08-19,1.5761
2008-08-18,1.5964
2008-08-15,1.6032
2008-08-14,1.6101
2008-08-13,1.6057
2008-08-12,1.6111
2008-08-11,1.6192
2008-08-08,1.6173
2008-08-07,1.6186
2008-08-05,1.6174
2008-08-04,1.6187
2008-08-01,1.634
2008-07-31,1.6396
2008-07-30,1.6384
2008-07-29,1.6245
2008-07-28,1.6257
2008-07-25,1.6288
2008-07-24,1.6332
2008-07-23,1.6436
2008-07-22,1.6335
2008-07-21,1.6299
2008-07-18,1.6183
2008-07-17,1.621
2008-07-16,1.6091
2008-07-15,1.6022
2008-07-14,1.6235
2008-07-11,1.626
2008-07-10,1.6289
2008-07-09,1.6241
