Date,Price
2014-09-22,1.8841
2014-09-19,1.8872
2014-09-18,1.8861
2014-09-17,1.8908
2014-09-16,1.8884
2014-09-15,1.8893
2014-09-12,1.8933
2014-09-11,1.8977
2014-09-10,1.8997
2014-09-08,1.9119
2014-09-05,1.9111
2014-09-04,1.9175
2014-09-03,1.9174
2014-09-02,1.9133
2014-09-01,1.9168
2014-08-29,1.9172
2014-08-28,1.9175
2014-08-27,1.9181
2014-08-26,1.9155
2014-08-25,1.9143
2014-08-22,1.9155
2014-08-21,1.9139
2014-08-20,1.9165
2014-08-19,1.9188
2014-08-18,1.9151
2014-08-15,1.914
2014-08-14,1.9102
2014-08-13,1.9079
2014-08-12,1.9041
2014-08-11,1.9043
2014-08-08,1.8999
2014-08-07,1.8998
2014-08-06,1.9007
2014-08-05,1.9016
2014-08-04,1.9013
2014-08-01,1.8973
2014-07-31,1.9019
2014-07-30,1.907
2014-07-29,1.9111
2014-07-28,1.9091
2014-07-25,1.9086
2014-07-24,1.9117
2014-07-23,1.9114
2014-07-22,1.9108
2014-07-21,1.9072
2014-07-18,1.9072
2014-07-17,1.9083
2014-07-16,1.9074
2014-07-15,1.9054
2014-07-14,1.9059
2014-07-11,1.9036
2014-07-10,1.904
2014-07-09,1.9026
2014-07-08,1.9045
2014-07-07,1.903
2014-07-04,1.9034
2014-07-03,1.9049
2014-07-02,1.9053
2014-06-30,1.9009
2014-06-27,1.8992
2014-06-26,1.8978
2014-06-25,1.8941
2014-06-24,1.8937
2014-06-23,1.891
2014-06-20,1.8945
2014-06-19,1.8957
2014-06-18,1.8906
2014-06-17,1.8911
2014-06-16,1.893
2014-06-13,1.8949
2014-06-12,1.8926
2014-06-11,1.8919
2014-06-10,1.8947
2014-06-09,1.8944
2014-06-06,1.8935
2014-06-05,1.8912
2014-06-04,1.8905
2014-06-03,1.893
2014-05-30,1.8938
2014-05-29,1.8941
2014-05-28,1.8928
2014-05-27,1.8918
2014-05-26,1.8916
2014-05-23,1.8897
2014-05-22,1.889
2014-05-21,1.8876
2014-05-20,1.8849
2014-05-19,1.8863
2014-05-16,1.8854
2014-05-15,1.8831
2014-05-14,1.885
2014-05-13,1.881
2014-05-12,1.8777
2014-05-09,1.8762
2014-05-08,1.876
2014-05-07,1.8755
2014-05-05,1.8745
2014-05-02,1.8757
2014-04-30,1.8692
2014-04-29,1.8703
2014-04-28,1.8695
2014-04-25,1.8697
2014-04-24,1.873
2014-04-23,1.8717
2014-04-22,1.8727
2014-04-17,1.8727
2014-04-16,1.8724
2014-04-15,1.8704
2014-04-14,1.8732
2014-04-11,1.8729
2014-04-10,1.8761
2014-04-09,1.8701
2014-04-08,1.863
2014-04-07,1.859
2014-04-04,1.8579
2014-04-03,1.8595
2014-04-02,1.8591
2014-04-01,1.8599
2014-03-31,1.8565
2014-03-28,1.8546
2014-03-27,1.8504
2014-03-26,1.847
2014-03-25,1.8407
2014-03-24,1.8376
2014-03-21,1.8352
2014-03-20,1.8318
2014-03-19,1.8426
2014-03-18,1.8429
2014-03-17,1.839
2014-03-14,1.8375
2014-03-13,1.8412
2014-03-12,1.8398
2014-03-11,1.8444
2014-03-10,1.8442
2014-03-07,1.8488
2014-03-06,1.8489
2014-03-05,1.8485
2014-03-04,1.8512
2014-03-03,1.8487
2014-02-28,1.8516
2014-02-27,1.8478
2014-02-26,1.8452
2014-02-25,1.8448
2014-02-24,1.8428
2014-02-21,1.8439
2014-02-20,1.842
2014-02-19,1.847
2014-02-18,1.8465
2014-02-17,1.8452
2014-02-14,1.8419
2014-02-13,1.8377
2014-02-12,1.8365
2014-02-11,1.834
2014-02-10,1.8279
2014-02-07,1.8254
2014-02-06,1.8179
2014-02-05,1.8139
2014-02-04,1.8157
2014-01-30,1.8282
2014-01-29,1.8287
2014-01-28,1.8278
2014-01-27,1.8255
2014-01-24,1.836
2014-01-23,1.8421
2014-01-22,1.8454
2014-01-21,1.844
2014-01-20,1.8439
2014-01-17,1.8459
2014-01-16,1.8436
2014-01-15,1.8442
2014-01-14,1.8425
2014-01-13,1.8427
2014-01-10,1.8383
2014-01-09,1.8354
2014-01-08,1.8393
2014-01-07,1.8395
2014-01-06,1.836
2014-01-03,1.8399
2014-01-02,1.8442
2013-12-31,1.8481
2013-12-30,1.8452
2013-12-27,1.8455
2013-12-24,1.8418
2013-12-23,1.8401
2013-12-20,1.8362
2013-12-19,1.8377
2013-12-18,1.8396
2013-12-17,1.8338
2013-12-16,1.8346
2013-12-13,1.833
2013-12-12,1.838
2013-12-11,1.8424
2013-12-10,1.8468
2013-12-09,1.8472
2013-12-06,1.8442
2013-12-05,1.8429
2013-12-04,1.8445
2013-12-03,1.8481
2013-12-02,1.8531
2013-11-29,1.8532
2013-11-28,1.8519
2013-11-27,1.8504
2013-11-26,1.8489
2013-11-25,1.8477
2013-11-22,1.847
2013-11-21,1.8438
2013-11-20,1.8477
2013-11-19,1.8507
2013-11-18,1.8524
2013-11-15,1.8445
2013-11-14,1.8401
2013-11-13,1.8325
2013-11-12,1.8346
2013-11-11,1.8372
2013-11-08,1.838
2013-11-07,1.8412
2013-11-06,1.8424
2013-11-05,1.8415
2013-11-04,1.8456
2013-11-01,1.849
2013-10-31,1.8519
2013-10-30,1.8533
2013-10-29,1.8515
2013-10-28,1.8516
2013-10-25,1.8502
2013-10-24,1.8503
2013-10-23,1.8507
2013-10-22,1.8509
2013-10-21,1.8469
2013-10-18,1.8484
2013-10-17,1.8403
2013-10-16,1.8325
2013-10-15,1.8306
2013-10-11,1.8315
2013-10-10,1.8265
2013-10-09,1.8238
2013-10-08,1.8263
2013-10-07,1.8273
2013-10-04,1.831
2013-10-03,1.8292
2013-10-02,1.8264
2013-09-30,1.8219
2013-09-27,1.8259
2013-09-26,1.8247
2013-09-25,1.8255
2013-09-24,1.8241
2013-09-23,1.824
2013-09-19,1.8306
2013-09-18,1.8145
2013-09-17,1.8099
2013-09-16,1.81
2013-09-13,1.7972
2013-09-12,1.7981
2013-09-11,1.7965
2013-09-10,1.7947
2013-09-09,1.7888
2013-09-06,1.7807
2013-09-05,1.7806
2013-09-04,1.781
2013-09-03,1.7812
2013-09-02,1.7807
2013-08-30,1.7785
2013-08-29,1.7794
2013-08-28,1.7772
2013-08-27,1.7815
2013-08-26,1.7865
2013-08-23,1.7826
2013-08-22,1.7804
2013-08-21,1.7833
2013-08-20,1.7855
2013-08-19,1.7885
2013-08-16,1.7957
2013-08-15,1.7954
2013-08-13,1.8019
2013-08-12,1.8022
2013-08-09,1.8022
2013-08-08,1.8001
2013-08-07,1.7942
2013-08-06,1.7966
2013-08-05,1.8003
2013-08-02,1.7949
2013-08-01,1.7958
2013-07-31,1.7913
2013-07-30,1.7923
2013-07-29,1.791
2013-07-26,1.7936
2013-07-25,1.7905
2013-07-24,1.7943
2013-07-23,1.7953
2013-07-22,1.7902
2013-07-19,1.7865
2013-07-18,1.7871
2013-07-17,1.7856
2013-07-16,1.7842
2013-07-15,1.7842
2013-07-12,1.7843
2013-07-11,1.782
2013-07-10,1.7642
2013-07-09,1.7612
2013-07-08,1.7543
2013-07-05,1.7603
